epochs,test loss,train loss,test acc,train acc
1.0,1.5619837045669556,1.5583438873291016,0.9301820728291317,0.9329004329004329
2.0,1.5212008953094482,1.512965202331543,0.9506302521008403,0.9591630591630592
3.0,1.5108479261398315,1.4988691806793213,0.9561624649859944,0.9686868686868687
4.0,1.5048167705535889,1.4911434650421143,0.9604341736694678,0.9740981240981241
5.0,1.5008960962295532,1.4856722354888916,0.9635854341736695,0.9787157287157288
